file,label,Lines,Contours,Contours Size,Fast
IMG_4451.png,7,514,3,11387,431.0
IMG_4479.png,7,422,1,7182,247.0
IMG_4501.png,6,437,4,6516,287.0
IMG_4502.png,6,492,5,8062,293.0
IMG_4503.png,6,429,4,7541,279.0
IMG_4504.png,6,407,4,6711,291.0
IMG_4505.png,6,365,5,7844,290.0
IMG_4506.png,6,337,3,6211,287.0
IMG_4507.png,6,347,3,5786,286.0
IMG_4508.png,6,353,3,7074,296.0
IMG_4509.png,6,406,4,7235,311.0
IMG_4510.png,6,417,4,6513,298.0
IMG_4511.png,6,412,4,8571,287.0
IMG_4512.png,6,409,4,7687,295.0
IMG_4513.png,6,383,5,7574,315.0
IMG_4514.png,6,377,3,5301,306.0
IMG_4515.png,6,505,6,11681,381.0
IMG_4516.png,6,517,6,12658,371.0
IMG_4517.png,6,438,4,9444,335.0
IMG_4518.png,6,412,5,9747,399.0
IMG_4519.png,6,652,4,20405,598.0
IMG_4520.png,6,674,5,17882,550.0
IMG_4521.png,6,604,5,17292,542.0
IMG_4522.png,6,623,6,18507,546.0
IMG_4523.png,6,517,4,13580,469.0
IMG_4524.png,6,569,2,17647,501.0
IMG_4525.png,6,560,5,16093,496.0
IMG_4526.png,6,545,6,16240,490.0
IMG_4527.png,6,567,3,12153,413.0
IMG_4528.png,6,535,4,11827,380.0
IMG_4529.png,6,437,2,11087,363.0
IMG_4530.png,6,478,5,11573,309.0
IMG_4531.png,6,469,4,9834,327.0
IMG_4532.png,6,391,4,5278,235.0
IMG_4533.png,6,347,2,3024,236.0
IMG_4534.png,6,330,5,6159,206.0
IMG_4535.png,6,363,2,6047,219.0
IMG_4536.png,6,342,2,4291,221.0
IMG_4537.png,6,487,4,10211,353.0
IMG_4538.png,6,464,2,6221,297.0
IMG_4539.png,6,633,5,13045,522.0
IMG_4540.png,6,597,3,15418,434.0
IMG_4541.png,6,557,4,12545,404.0
IMG_4542.png,6,496,5,8392,287.0
IMG_4543.png,6,568,2,13901,526.0
IMG_4544.png,6,361,4,7152,256.0
IMG_4545.png,6,289,3,3009,180.0
IMG_4546.png,6,269,2,2311,187.0
IMG_4547.png,6,300,4,3737,206.0
IMG_4548.png,6,307,2,2058,236.0
IMG_4549.png,6,317,5,4680,202.0
IMG_4550.png,6,292,3,3894,220.0
IMG_4551.png,6,310,3,3354,199.0
IMG_4552.png,6,466,5,11325,321.0
IMG_4554.png,6,500,5,10401,366.0
IMG_4555.png,6,375,4,8129,305.0
IMG_4556.png,6,452,6,8901,271.0
IMG_4557.png,6,415,5,7714,277.0
IMG_4558.png,6,448,4,7636,281.0
IMG_4559.png,6,437,4,8163,292.0
IMG_4560.png,6,448,4,8285,308.0
IMG_4562.png,6,446,5,9975,323.0
IMG_4563.png,6,473,4,10770,344.0
IMG_4564.png,6,525,3,10470,349.0
IMG_4565.png,6,438,1,11726,371.0
IMG_4566.png,6,382,1,10584,307.0
IMG_4567.png,6,455,3,11125,309.0
IMG_4568.png,6,415,3,7465,314.0
IMG_4569.png,6,438,5,10791,321.0
IMG_4570.png,6,485,4,9055,322.0
IMG_4571.png,7,456,4,9801,325.0
IMG_4572.png,6,531,4,11045,403.0
IMG_4573.png,6,499,5,12403,359.0
IMG_4574.png,6,488,4,12995,386.0
IMG_4575.png,6,453,3,6605,285.0
IMG_4576.png,6,525,4,10103,365.0
IMG_4577.png,6,416,3,7368,272.0
IMG_4578.png,6,428,4,8288,262.0
IMG_4579.png,6,479,3,9651,333.0
IMG_4580.png,6,413,3,8772,348.0
IMG_4581.png,6,381,4,7196,230.0
IMG_4582.png,6,361,3,5619,249.0
IMG_4583.png,6,411,4,9096,264.0
IMG_4584.png,6,414,2,9240,306.0
IMG_4585.png,6,431,3,9097,332.0
IMG_4586.png,6,329,2,5185,209.0
IMG_4587.png,6,401,4,7757,214.0
IMG_4588.png,6,367,3,7248,264.0
IMG_4589.png,6,397,5,8256,266.0
IMG_4590.png,6,357,2,7963,254.0
IMG_4591.png,6,338,2,5223,246.0
IMG_4592.png,6,351,4,6837,237.0
IMG_4593.png,6,371,4,5048,267.0
IMG_4594.png,6,363,5,6368,276.0
IMG_4595.png,6,354,5,5236,239.0
IMG_4596.png,6,364,4,5689,268.0
IMG_4597.png,6,383,4,4886,224.0
IMG_4598.png,6,476,5,8703,308.0
IMG_4599.png,6,315,5,6669,208.0
IMG_4600.png,6,353,5,7156,223.0
IMG_4601.png,6,303,3,3024,175.0
IMG_4602.png,6,334,3,5960,207.0
IMG_4603.png,6,342,3,6145,252.0
IMG_4604.png,6,431,6,10881,328.0
IMG_4605.png,6,397,2,8165,340.0
IMG_4606.png,6,395,5,10679,388.0
IMG_4607.png,6,411,4,11041,406.0
IMG_4608.png,6,395,4,10123,366.0
IMG_4609.png,6,441,4,10579,321.0
IMG_4610.png,6,404,2,8044,305.0
IMG_4611.png,6,471,5,12549,387.0
IMG_4612.png,6,451,6,12231,456.0
IMG_4613.png,6,548,4,12926,421.0
IMG_4614.png,6,492,6,12271,412.0
IMG_4615.png,6,512,4,12220,354.0
IMG_4616.png,6,504,5,10110,315.0
IMG_4617.png,6,550,5,9633,358.0
IMG_4618.png,6,458,2,8837,341.0
IMG_4619.png,6,465,4,10738,413.0
IMG_4620.png,6,537,4,12723,375.0
IMG_4621.png,6,473,4,11326,368.0
IMG_4622.png,6,461,1,11404,319.0
IMG_4623.png,6,545,1,12907,442.0
IMG_4624.png,6,446,2,9893,366.0
IMG_4625.png,6,464,1,9184,343.0
IMG_4626.png,6,304,3,6900,226.0
IMG_4627.png,6,335,2,6131,210.0
IMG_4628.png,5,478,5,11941,423.0
IMG_4629.png,5,457,4,13302,407.0
IMG_4630.png,5,425,4,11683,353.0
IMG_4631.png,5,465,3,10956,407.0
IMG_4632.png,5,428,4,10362,326.0
IMG_4633.png,5,449,3,11879,362.0
IMG_4634.png,5,500,4,11422,349.0
IMG_4635.png,5,382,5,9977,334.0
IMG_4636.png,5,385,3,8218,327.0
IMG_4637.png,5,351,5,11078,363.0
IMG_4638.png,5,423,5,12618,408.0
IMG_4639.png,5,406,4,9151,324.0
IMG_4640.png,5,374,4,8536,335.0
IMG_4641.png,5,369,5,11688,347.0
IMG_4642.png,5,420,5,10840,327.0
IMG_4643.png,5,428,5,9594,303.0
IMG_4644.png,5,389,5,11018,310.0
IMG_4645.png,5,439,5,11696,353.0
IMG_4646.png,5,435,5,12062,340.0
IMG_4647.png,5,415,5,11182,358.0
IMG_4648.png,5,482,5,11790,376.0
IMG_4649.png,5,378,2,7883,270.0
IMG_4650.png,5,390,3,9055,305.0
IMG_4651.png,5,344,3,8395,291.0
IMG_4652.png,5,326,4,8428,308.0
IMG_4653.png,5,358,4,8259,290.0
IMG_4654.png,5,323,4,6762,208.0
IMG_4655.png,5,372,3,7973,284.0
IMG_4657.png,5,367,4,8953,309.0
IMG_4658.png,5,328,4,5548,245.0
IMG_4659.png,5,392,3,9505,367.0
IMG_4660.png,5,398,4,8958,336.0
IMG_4661.png,5,409,4,8987,367.0
IMG_4662.png,5,383,3,8609,340.0
IMG_4663.png,5,296,4,5733,222.0
IMG_4664.png,5,364,3,6682,242.0
IMG_4665.png,5,363,4,7611,263.0
IMG_4666.png,5,295,3,5173,238.0
IMG_4667.png,5,407,4,11250,360.0
IMG_4668.png,5,419,4,11316,371.0
IMG_4669.png,5,367,3,7712,311.0
IMG_4670.png,5,381,4,10328,343.0
IMG_4671.png,5,342,4,9758,314.0
IMG_4672.png,5,395,3,7820,324.0
IMG_4673.png,5,346,3,6753,255.0
IMG_4674.png,5,387,1,9496,288.0
IMG_4675.png,5,422,4,8443,302.0
IMG_4676.png,5,358,2,5815,281.0
IMG_4677.png,5,347,4,8338,272.0
IMG_4678.png,5,370,5,9509,270.0
IMG_4680.png,5,387,5,10297,290.0
IMG_4681.png,5,205,4,3958,120.0
IMG_4682.png,5,423,4,9902,335.0
IMG_4683.png,5,398,3,8561,306.0
IMG_4684.png,5,405,3,8747,299.0
IMG_4685.png,5,330,3,8851,306.0
IMG_4686.png,5,332,4,8545,253.0
IMG_4687.png,5,342,4,8083,251.0
IMG_4688.png,5,261,4,5207,182.0
IMG_4689.png,5,366,2,7072,262.0
IMG_4690.png,5,402,2,8395,300.0
IMG_4691.png,5,416,2,8758,330.0
IMG_4692.png,5,354,1,8071,295.0
IMG_4693.png,5,293,5,6476,267.0
IMG_4694.png,5,352,3,6820,226.0
IMG_4695.png,5,490,4,9514,302.0
IMG_4696.png,5,354,4,8330,250.0
IMG_4697.png,5,338,4,7507,208.0
IMG_4698.png,5,370,4,8374,224.0
IMG_4699.png,5,380,4,8603,254.0
IMG_4700.png,5,402,4,8557,231.0
IMG_4701.png,5,349,3,8023,217.0
IMG_4703.png,5,341,3,7740,259.0
IMG_4704.png,5,476,5,12683,386.0
IMG_4705.png,5,474,4,12107,454.0
IMG_4706.png,5,479,3,12363,485.0
IMG_4707.png,5,436,4,11807,363.0
IMG_4708.png,5,417,4,12994,354.0
IMG_4709.png,5,468,1,15452,458.0
IMG_4710.png,5,477,4,11967,379.0
IMG_4711.png,5,436,4,12718,397.0
IMG_4712.png,5,489,3,12610,393.0
IMG_4713.png,5,408,4,10107,318.0
IMG_4714.png,5,496,5,12245,417.0
IMG_4715.png,5,381,4,9516,300.0
IMG_4716.png,5,449,4,11230,388.0
IMG_4717.png,5,396,3,9048,292.0
IMG_4718.png,5,344,2,6470,252.0
IMG_4719.png,5,365,1,6873,310.0
IMG_4720.png,5,304,3,5702,269.0
IMG_4721.png,5,358,4,7460,286.0
IMG_4722.png,5,387,3,7099,314.0
IMG_4723.png,5,349,3,6613,295.0
IMG_4724.png,5,327,3,6337,290.0
IMG_4725.png,5,335,4,7247,296.0
IMG_4726.png,5,286,4,7196,280.0
IMG_4727.png,5,312,3,5913,255.0
IMG_4728.png,5,320,3,5896,211.0
IMG_4729.png,5,316,3,7209,262.0
IMG_4730.png,5,229,3,4214,189.0
IMG_4731.png,5,216,3,3730,172.0
IMG_4732.png,5,268,4,4839,183.0
IMG_4733.png,5,268,4,4787,170.0
IMG_4734.png,5,239,3,4176,179.0
IMG_4735.png,5,237,5,5711,185.0
IMG_4736.png,5,227,5,5519,170.0
IMG_4737.png,5,272,5,5698,174.0
IMG_4738.png,5,246,5,6010,174.0
IMG_4742.png,5,265,5,6350,197.0
IMG_4745.png,5,246,4,5769,212.0
IMG_4746.png,5,291,2,5494,249.0
IMG_4747.png,5,396,3,10557,394.0
IMG_4748.png,5,433,3,12557,408.0
IMG_4749.png,5,384,4,11415,372.0
IMG_4750.png,5,340,4,10513,339.0
IMG_4751.png,5,329,4,8264,294.0
IMG_4752.png,5,290,3,8190,266.0
IMG_4753.png,5,296,4,6399,215.0
IMG_4755.png,5,227,3,4968,167.0
IMG_4756.png,5,193,2,3707,161.0
IMG_4757.png,5,253,3,5521,215.0
IMG_4758.png,5,307,3,5376,235.0
IMG_4759.png,5,267,3,4509,227.0
IMG_4760.png,5,257,3,5410,196.0
IMG_4761.png,5,295,3,5523,221.0
IMG_4762.png,5,262,3,4551,216.0
IMG_4763.png,5,316,4,5846,227.0
IMG_4764.png,5,296,2,5208,214.0
IMG_4765.png,5,269,3,5606,230.0
IMG_4766.png,5,300,3,6529,236.0
IMG_4767.png,5,315,3,8664,266.0
IMG_4768.png,5,307,3,6814,221.0
IMG_4769.png,5,284,4,6964,234.0
IMG_4770.png,5,303,4,6314,240.0
IMG_4771.png,5,334,4,7413,267.0
IMG_4772.png,5,311,4,6964,268.0
IMG_4773.png,5,206,2,3024,211.0
IMG_4774.png,5,244,3,5146,271.0
IMG_4775.png,5,309,3,6549,253.0
IMG_4776.png,5,312,2,8138,274.0
IMG_4777.png,5,291,2,7918,220.0
IMG_4778.png,5,281,3,7831,220.0
IMG_4779.png,5,258,3,6766,237.0
IMG_4780.png,4,302,3,6346,205.0
IMG_4781.png,4,240,2,6067,224.0
IMG_4782.png,4,234,3,5327,197.0
IMG_4783.png,4,284,3,6317,230.0
IMG_4784.png,4,269,3,5773,216.0
IMG_4785.png,4,265,3,6775,203.0
IMG_4786.png,4,257,3,6585,198.0
IMG_4787.png,4,235,2,5940,211.0
IMG_4788.png,4,262,2,5733,200.0
IMG_4789.png,4,245,2,5604,202.0
IMG_4790.png,4,256,2,5891,223.0
IMG_4791.png,4,253,3,7433,250.0
IMG_4792.png,4,347,4,11923,414.0
IMG_4793.png,4,387,2,8470,327.0
IMG_4794.png,4,295,2,6645,223.0
IMG_4795.png,4,180,2,3742,132.0
IMG_4796.png,4,346,3,9529,362.0
IMG_4797.png,4,223,2,5121,161.0
IMG_4798.png,4,228,3,5289,185.0
IMG_4799.png,4,245,4,6019,188.0
IMG_4800.png,4,253,4,5040,173.0
IMG_4801.png,4,211,4,5542,182.0
IMG_4803.png,4,233,4,5670,185.0
IMG_4804.png,4,277,2,2977,182.0
IMG_4805.png,4,273,3,5617,173.0
IMG_4806.png,4,243,4,6619,179.0
IMG_4807.png,4,239,3,4944,197.0
IMG_4808.png,4,244,4,6110,179.0
IMG_4809.png,4,299,4,8067,247.0
IMG_4810.png,4,304,4,7629,235.0
IMG_4811.png,4,260,4,7107,210.0
IMG_4814.png,4,278,4,8122,263.0
IMG_4815.png,4,244,3,6814,206.0
IMG_4816.png,4,226,3,6372,201.0
IMG_4817.png,4,248,4,7284,215.0
IMG_4819.png,4,241,3,4650,202.0
IMG_4820.png,4,272,4,6379,192.0
IMG_4821.png,4,258,3,6481,192.0
IMG_4822.png,4,312,3,7339,212.0
IMG_4823.png,4,304,3,7771,210.0
IMG_4824.png,4,278,4,8798,224.0
IMG_4825.png,4,287,4,8623,211.0
IMG_4826.png,4,213,4,5399,157.0
IMG_4827.png,4,246,3,7588,229.0
IMG_4828.png,4,329,4,11165,349.0
IMG_4829.png,4,274,3,9291,387.0
IMG_4831.png,4,358,3,8129,252.0
IMG_4832.png,4,205,3,5185,163.0
IMG_4833.png,4,265,3,6535,202.0
IMG_4834.png,4,270,3,8077,270.0
IMG_4835.png,4,276,3,6672,240.0
IMG_4836.png,4,261,3,6167,215.0
IMG_4838.png,4,306,4,9244,306.0
IMG_4839.png,4,296,4,8872,280.0
IMG_4840.png,4,306,4,8221,287.0
IMG_4841.png,4,306,3,7985,300.0
IMG_4842.png,4,299,3,8833,282.0
IMG_4843.png,4,315,2,7378,265.0
IMG_4844.png,4,268,2,5383,216.0
IMG_4845.png,4,284,3,6814,261.0
IMG_4846.png,4,230,2,6108,222.0
IMG_4847.png,4,237,2,4986,215.0
IMG_4848.png,4,192,2,4384,175.0
IMG_4849.png,4,302,3,9099,297.0
IMG_4850.png,4,264,3,5809,198.0
IMG_4851.png,4,237,3,5532,184.0
IMG_4852.png,4,244,3,6318,232.0
IMG_4853.png,4,181,2,3525,152.0
IMG_4854.png,4,187,2,3122,147.0
IMG_4855.png,4,182,3,4288,171.0
IMG_4856.png,4,204,2,3284,161.0
IMG_4857.png,4,179,2,2507,132.0
IMG_4858.png,4,202,2,2532,136.0
IMG_4859.png,4,324,1,6769,301.0
IMG_4860.png,4,308,2,7548,266.0
IMG_4861.png,4,212,2,4607,151.0
IMG_4862.png,4,242,4,6869,170.0
IMG_4863.png,4,225,2,4467,151.0
IMG_4864.png,4,291,3,8456,230.0
IMG_4865.png,4,289,4,9563,279.0
IMG_4866.png,4,328,3,10168,368.0
IMG_4867.png,4,339,3,13335,419.0
IMG_4868.png,4,466,3,13596,520.0
IMG_4869.png,4,467,2,15529,498.0
IMG_4870.png,4,338,1,10200,305.0
IMG_4871.png,4,315,4,9506,299.0
IMG_4872.png,4,283,4,11458,360.0
IMG_4873.png,4,324,3,10881,332.0
IMG_4874.png,4,308,4,10127,283.0
IMG_4875.png,4,233,3,7369,236.0
IMG_4876.png,4,278,4,8981,244.0
IMG_4877.png,4,302,3,8336,319.0
IMG_4878.png,4,226,2,6150,190.0
IMG_4879.png,4,211,2,5092,190.0
IMG_4880.png,4,215,3,5605,171.0
IMG_4881.png,4,227,2,3788,187.0
IMG_4882.png,4,206,3,5367,180.0
IMG_4883.png,4,199,4,5928,201.0
IMG_4884.png,4,191,2,3151,148.0
IMG_4885.png,4,250,4,6793,264.0
IMG_4886.png,4,251,2,5454,232.0
IMG_4887.png,4,198,3,4237,173.0
IMG_4888.png,4,234,3,5692,191.0
IMG_4889.png,4,339,4,13695,469.0
IMG_4890.png,4,326,3,8420,271.0
IMG_4891.png,4,327,3,9143,295.0
IMG_4892.png,4,361,4,12902,349.0
IMG_4893.png,4,269,2,5368,264.0
IMG_4894.png,4,269,3,7978,290.0
IMG_4895.png,4,232,1,2521,181.0
IMG_4896.png,4,251,3,5146,211.0
IMG_4897.png,4,268,3,7337,171.0
IMG_4898.png,4,279,4,9031,311.0
IMG_4899.png,4,273,4,8933,278.0
IMG_4900.png,4,295,3,7279,238.0
IMG_4901.png,4,261,4,6594,209.0
IMG_4902.png,4,276,4,7705,211.0
IMG_4903.png,4,304,4,6984,186.0
IMG_4904.png,4,239,3,3499,186.0
IMG_4905.png,4,315,3,8133,218.0
IMG_4906.png,4,321,3,7263,251.0
IMG_4907.png,4,284,3,10239,259.0
IMG_4908.png,4,275,3,7916,272.0
IMG_4909.png,4,266,2,8723,212.0
IMG_4910.png,4,460,3,15600,450.0
IMG_4911.png,4,403,4,12997,440.0
IMG_4912.png,4,402,3,14777,433.0
IMG_4913.png,4,389,4,15228,455.0
IMG_4914.png,4,401,3,12732,408.0
IMG_4915.png,4,332,4,12410,337.0
IMG_4917.png,4,356,4,12858,418.0
IMG_4918.png,4,348,4,9932,264.0
IMG_4919.png,4,278,3,8736,289.0
IMG_4920.png,3,147,2,2876,144.0
IMG_4921.png,3,263,3,11089,381.0
IMG_4922.png,3,186,3,5922,237.0
IMG_4923.png,3,199,3,6762,216.0
IMG_4924.png,3,145,2,4062,188.0
IMG_4925.png,3,156,2,4086,190.0
IMG_4926.png,3,152,2,3927,178.0
IMG_4927.png,3,171,3,5367,214.0
IMG_4928.png,3,131,1,1928,145.0
IMG_4929.png,3,144,2,2276,130.0
IMG_4930.png,3,206,2,6648,253.0
IMG_4931.png,3,198,3,7261,219.0
IMG_4932.png,3,201,3,7015,217.0
IMG_4933.png,3,177,3,6727,206.0
IMG_4934.png,3,181,3,6562,231.0
IMG_4935.png,3,183,3,6307,237.0
IMG_4936.png,3,197,3,7041,234.0
IMG_4938.png,3,234,3,7573,249.0
IMG_4939.png,3,209,1,6361,208.0
IMG_4941.png,3,197,2,6588,215.0
IMG_4942.png,3,156,2,6591,203.0
IMG_4943.png,3,171,3,5182,168.0
IMG_4944.png,3,136,3,5745,156.0
IMG_4945.png,3,192,3,7082,228.0
IMG_4946.png,3,171,2,4467,186.0
IMG_4947.png,2,200,2,9300,311.0
IMG_4948.png,2,136,2,4928,190.0
IMG_4949.png,2,116,2,2971,125.0
IMG_4950.png,2,105,2,4134,143.0
IMG_4951.png,2,224,2,9912,412.0
IMG_4952.png,2,304,2,12932,410.0
IMG_4953.png,2,197,2,9140,344.0
IMG_4954.png,2,77,1,1682,87.0
IMG_4955.png,2,56,1,1206,58.0
IMG_4956.png,2,179,2,8887,336.0
IMG_4957.png,2,152,2,7541,271.0
IMG_4958.png,2,172,2,7225,264.0
IMG_4959.png,2,143,2,5662,178.0
IMG_4960.png,2,145,2,6332,187.0
IMG_4961.png,2,151,2,6271,184.0
IMG_4962.png,2,109,2,5506,184.0
IMG_4963.png,2,133,2,6297,221.0
IMG_4964.png,2,171,2,9602,347.0
IMG_4965.png,2,132,2,9512,307.0
IMG_4966.png,2,175,2,7607,308.0
IMG_4967.png,2,91,1,2396,105.0
IMG_4968.png,2,183,2,7701,301.0
IMG_4969.png,2,197,3,8464,327.0
IMG_4970.png,2,154,2,7446,286.0
IMG_4971.png,2,152,2,6491,294.0
IMG_4972.png,2,167,2,5030,206.0
IMG_4973.png,2,112,1,4323,173.0
IMG_4974.png,2,128,1,5555,216.0
IMG_4975.png,2,159,2,7910,235.0
IMG_4976.png,2,175,2,8512,262.0
IMG_4977.png,2,168,2,6967,222.0
IMG_4978.png,2,113,2,4153,129.0
IMG_4979.png,2,166,2,6657,240.0
IMG_4980.png,2,271,2,12269,465.0
IMG_4981.png,2,211,2,7784,302.0
IMG_4982.png,2,96,1,2099,85.0
IMG_4983.png,2,107,2,2299,82.0
IMG_4984.png,2,81,1,2031,82.0
IMG_4985.png,2,106,2,2088,71.0
IMG_4986.png,2,88,2,2289,86.0
IMG_4987.png,2,75,2,2194,76.0
IMG_4988.png,2,88,2,2126,72.0
IMG_4989.png,2,104,2,1922,86.0
IMG_4990.png,2,152,1,4509,154.0
IMG_4991.png,2,128,2,4576,123.0
IMG_4992.png,2,164,2,5735,115.0
IMG_4994.png,2,346,3,12317,369.0
IMG_4995.png,2,315,2,7195,344.0
IMG_4996.png,2,202,2,6929,222.0
IMG_4997.png,2,150,1,5006,190.0
IMG_4998.png,2,142,1,7994,216.0
IMG_4999.png,2,159,2,6411,238.0
IMG_5001.png,2,165,1,6144,228.0
IMG_5002.png,2,186,2,8507,252.0
IMG_5003.png,2,177,2,8205,216.0
IMG_5004.png,2,172,2,5841,230.0
IMG_5005.png,2,214,2,6731,231.0
IMG_5006.png,2,201,2,8002,227.0
IMG_5007.png,2,171,2,3445,209.0
IMG_5008.png,2,163,2,5947,212.0
IMG_5009.png,2,197,3,8413,256.0
IMG_5010.png,2,283,2,12094,393.0
IMG_5011.png,2,213,3,10266,334.0
IMG_5012.png,2,115,2,5455,170.0
IMG_5013.png,2,167,2,9856,314.0
IMG_5014.png,2,193,2,8795,341.0
IMG_5015.png,2,98,1,3023,86.0
IMG_5016.png,2,100,1,2541,118.0
IMG_5017.png,2,97,2,3781,115.0
IMG_5018.png,2,121,2,4895,155.0
IMG_5019.png,2,189,2,7457,203.0
IMG_5020.png,2,123,2,4782,159.0
IMG_5021.png,2,122,2,5176,158.0
IMG_5022.png,2,112,2,4970,143.0
IMG_5023.png,1,63,1,1482,85.0
IMG_5024.png,1,76,1,1286,86.0
IMG_5025.png,1,71,1,2094,78.0
IMG_5026.png,1,36,1,979,43.0
IMG_5028.png,1,80,2,1968,112.0
IMG_5029.png,1,140,1,5278,185.0
IMG_5030.png,1,116,2,4768,177.0
IMG_5031.png,1,206,4,9327,318.0
IMG_5032.png,1,245,4,9127,375.0
IMG_5033.png,1,210,2,8620,248.0
IMG_5034.png,1,208,1,9951,317.0
IMG_5035.png,1,236,2,9873,349.0
IMG_5036.png,1,62,1,3545,82.0
IMG_5037.png,1,83,1,4306,131.0
IMG_5038.png,1,107,2,5640,175.0
IMG_5039.png,1,76,1,5528,133.0
IMG_5040.png,1,59,1,1899,67.0
IMG_5041.png,1,71,3,2798,98.0
IMG_5042.png,1,63,1,2945,104.0
IMG_5043.png,1,87,1,4875,123.0
IMG_5044.png,1,67,1,3220,100.0
IMG_5045.png,1,51,2,2054,76.0
IMG_5046.png,1,118,3,4785,178.0
IMG_5047.png,1,122,3,5108,179.0
IMG_5048.png,1,171,3,4786,172.0
IMG_5049.png,1,163,3,5417,175.0
IMG_5050.png,1,75,1,2604,124.0
IMG_5051.png,1,90,1,3096,111.0
IMG_5052.png,1,68,1,1791,98.0
IMG_5053.png,1,55,1,1471,86.0
IMG_5055.png,1,76,1,2971,98.0
IMG_5056.png,1,119,1,8314,247.0
IMG_5057.png,1,181,1,7912,329.0
IMG_5058.png,1,152,2,7199,301.0
IMG_5059.png,1,434,1,9206,852.0
IMG_5060.png,1,452,1,10490,918.0
IMG_5061.png,1,169,1,7742,303.0
IMG_5062.png,1,297,1,9006,544.0
IMG_5063.png,1,195,1,8206,354.0
IMG_5064.png,1,89,1,6369,202.0
IMG_5065.png,1,78,1,4498,181.0
IMG_5066.png,1,85,1,5350,180.0
IMG_5067.png,1,79,1,5265,157.0
IMG_5068.png,1,111,1,7534,244.0
IMG_5069.png,1,98,1,6334,220.0
IMG_5070.png,1,75,1,5991,174.0
IMG_5071.png,1,130,1,9362,288.0
IMG_5072.png,1,140,3,8694,327.0
IMG_5073.png,1,171,1,6785,246.0
IMG_5074.png,1,72,3,2870,95.0
IMG_5075.png,1,172,4,4389,225.0
IMG_5076.png,1,94,1,3795,122.0
IMG_5077.png,1,75,3,3757,135.0
IMG_5078.png,1,83,2,2880,126.0
IMG_5079.png,1,67,3,3016,101.0
IMG_5080.png,1,78,1,3886,107.0
IMG_5081.png,1,33,1,1087,36.0
IMG_5082.png,1,190,3,5570,357.0
IMG_5083.png,1,105,1,5080,139.0
IMG_5084.png,1,195,1,1189,241.0
IMG_5085.png,1,67,2,2044,117.0
IMG_5086.png,1,76,1,2592,102.0
IMG_5087.png,1,72,2,2257,72.0
IMG_5088.png,1,142,1,6460,194.0
IMG_5089.png,1,60,1,2110,74.0
IMG_5090.png,1,78,2,3708,127.0
IMG_5091.png,1,82,3,3429,137.0
IMG_5092.png,1,127,3,5362,204.0
IMG_5093.png,1,88,2,4087,127.0
IMG_5094.png,1,82,3,2711,92.0
IMG_5095.png,1,105,3,4065,131.0
IMG_5096.png,1,190,1,5618,238.0
IMG_5097.png,1,260,2,5802,358.0
IMG_5098.png,1,192,1,5387,271.0
IMG_5099.png,1,270,3,5126,470.0
IMG_5100.png,1,136,1,5222,177.0
IMG_5101.png,1,58,1,965,71.0
IMG_5102.png,1,37,1,882,58.0
IMG_5103.png,1,23,0,0,37.0
IMG_5104.png,1,30,1,936,40.0
IMG_5105.png,1,33,1,995,39.0
IMG_5106.png,1,36,1,1420,47.0
IMG_5107.png,1,58,1,1850,52.0
IMG_5108.png,1,48,0,0,59.0
IMG_5109.png,1,25,1,993,38.0
IMG_5110.png,1,31,1,1056,37.0
IMG_5111.png,1,60,1,1655,79.0
IMG_5112.png,1,80,1,3926,118.0
IMG_5113.png,1,81,1,2932,110.0
IMG_5114.png,1,77,2,2834,106.0
IMG_5115.png,1,108,1,5390,159.0
IMG_5116.png,1,179,1,9232,349.0
IMG_5117.png,1,209,1,9961,429.0
IMG_5118.png,1,178,1,9349,392.0
IMG_5119.png,1,194,1,8657,379.0
IMG_5120.png,1,254,2,8920,543.0
IMG_5121.png,0,0,0,0,0.0
IMG_5122.png,0,0,0,0,0.0
IMG_5123.png,0,2,0,0,0.0
IMG_5124.png,0,0,0,0,0.0
IMG_5125.png,0,0,0,0,0.0
IMG_5126.png,0,6,0,0,0.0
IMG_5127.png,0,88,1,1981,6.0
IMG_5128.png,0,74,1,1773,24.0
IMG_5129.png,0,101,1,1286,30.0
IMG_5130.png,0,51,0,0,11.0
IMG_5131.png,0,1,0,0,0.0
IMG_5132.png,0,47,0,0,4.0
IMG_5133.png,0,0,0,0,0.0
IMG_5134.png,0,0,0,0,0.0
IMG_5135.png,0,0,0,0,0.0
IMG_5136.png,0,0,0,0,0.0
IMG_5137.png,0,1,0,0,0.0
IMG_5138.png,0,0,0,0,0.0
IMG_5139.png,0,3,0,0,0.0
IMG_5140.png,0,5,0,0,0.0
IMG_5141.png,0,0,0,0,0.0
IMG_5142.png,0,0,0,0,0.0
IMG_5143.png,0,0,0,0,0.0
IMG_5144.png,0,0,0,0,0.0
IMG_5145.png,0,0,0,0,0.0
IMG_5146.png,0,0,0,0,0.0
IMG_5147.png,0,0,0,0,0.0
IMG_5148.png,0,0,0,0,0.0
IMG_5149.png,0,0,0,0,1.0
IMG_5150.png,0,0,0,0,0.0
IMG_5151.png,0,0,0,0,0.0
IMG_5152.png,0,0,0,0,0.0
IMG_5153.png,0,0,0,0,0.0
IMG_5154.png,0,0,0,0,0.0
IMG_5155.png,0,0,0,0,0.0
IMG_5156.png,0,0,0,0,0.0
IMG_5157.png,0,0,0,0,0.0
IMG_5158.png,0,0,0,0,0.0
IMG_5159.png,0,0,0,0,0.0
