file,label,Lines,Contours,Contours Size,Fast,Contours Colour,Contours Size Colour
IMG_4471.png,7,395,2,6673,223,9,17728
IMG_4464.png,7,395,5,5596,219,8,14199
IMG_4470.png,7,426,2,7516,288,9,19440
IMG_4458.png,7,495,4,7973,267,8,17700
IMG_4417.png,8,403,3,3575,184,9,14887
IMG_4403.png,8,540,7,10662,310,9,20593
IMG_4402.png,8,543,6,7929,310,8,20146
IMG_4416.png,8,401,4,4847,210,9,15140
IMG_4400.png,8,505,5,6468,284,10,20630
IMG_4414.png,8,355,3,2805,220,9,13346
IMG_4428.png,8,461,3,5009,239,10,17692
IMG_4399.png,8,503,4,6995,300,9,19104
IMG_4398.png,8,495,3,8712,297,9,19508
IMG_4429.png,8,457,3,5041,240,9,16788
IMG_4415.png,8,385,2,2114,223,9,15241
IMG_4401.png,8,513,6,9257,309,9,20780
IMG_4439.png,7,384,2,4814,190,8,13458
IMG_4405.png,8,578,8,10883,344,8,20085
IMG_4411.png,8,283,1,912,168,9,11378
IMG_4410.png,8,274,2,1898,166,8,14096
IMG_4404.png,8,555,7,9799,339,9,21651
IMG_4438.png,7,426,2,3491,207,7,13926
IMG_4412.png,8,263,2,2201,160,8,11820
IMG_4406.png,8,558,8,11137,353,9,21610
IMG_4407.png,8,527,8,10957,314,9,21061
IMG_4413.png,8,272,1,915,149,9,11044
IMG_4436.png,7,447,5,7276,268,8,17699
IMG_4422.png,8,483,4,7993,257,8,19608
IMG_4423.png,8,463,3,4858,213,10,19061
IMG_4437.png,7,468,6,8485,272,8,19326
IMG_4421.png,8,569,5,6832,252,8,17906
IMG_4435.png,7,446,4,7131,273,8,20407
IMG_4409.png,8,317,1,977,164,9,12220
IMG_4408.png,8,531,5,7350,283,9,19547
IMG_4434.png,7,428,4,7960,275,8,17760
IMG_4420.png,8,412,3,5657,207,10,15132
IMG_4418.png,8,340,3,4400,190,9,15732
IMG_4424.png,8,470,4,5430,229,9,18330
IMG_4430.png,7,390,4,5468,252,7,16067
IMG_4395.png,8,447,5,6782,246,9,18322
IMG_4431.png,7,423,5,8803,304,7,17416
IMG_4425.png,8,559,7,10885,348,10,22245
IMG_4419.png,8,375,3,4230,197,9,14911
IMG_4433.png,7,421,4,7686,304,7,17196
IMG_4427.png,8,481,3,4345,242,9,18010
IMG_4396.png,8,515,5,9555,316,10,21132
IMG_4397.png,8,563,4,9762,370,9,22134
IMG_4426.png,8,511,6,8976,291,9,20473
IMG_4432.png,7,413,5,7959,297,8,18130
IMG_4455.png,7,477,3,8475,311,8,21211
IMG_4441.png,7,389,5,5703,260,9,18087
IMG_4469.png,7,444,3,5969,255,9,21244
IMG_4482.png,7,563,4,12010,361,9,24721
IMG_4483.png,7,512,4,12257,406,8,21921
IMG_4468.png,7,365,5,5099,202,9,16802
IMG_4440.png,7,412,4,4012,213,9,14828
IMG_4454.png,7,432,5,7216,283,9,20183
IMG_4442.png,7,366,3,3548,237,9,17464
IMG_4456.png,7,477,4,11091,372,7,18981
IMG_4481.png,7,603,3,13657,355,7,21631
IMG_4480.png,7,534,1,8980,377,8,21917
IMG_4457.png,7,569,4,12761,417,7,21692
IMG_4443.png,7,376,4,5166,252,9,17880
IMG_4447.png,7,365,5,6355,252,8,17261
IMG_4453.png,7,456,4,8066,268,8,19422
IMG_4484.png,7,488,4,8126,315,8,19550
IMG_4490.png,7,511,3,7042,299,9,19344
IMG_4491.png,7,436,4,6977,258,8,15126
IMG_4485.png,7,443,2,7826,303,8,17760
IMG_4452.png,7,435,4,6206,276,9,17484
IMG_4478.png,7,384,3,4069,246,8,17990
IMG_4450.png,7,418,4,4658,246,8,17751
IMG_4444.png,7,392,5,6076,285,8,19954
IMG_4493.png,7,400,4,5798,236,10,18016
IMG_4487.png,7,414,3,7163,281,8,18129
IMG_4486.png,7,485,4,8722,281,7,17782
IMG_4492.png,7,382,4,6593,215,8,16310
IMG_4445.png,7,402,5,6227,275,8,19488
IMG_4451.png,7,514,3,11387,431,8,20799
IMG_4479.png,7,422,1,7182,247,8,15807
IMG_4501.png,6,437,4,6516,287,7,19953
IMG_4502.png,6,492,5,8062,293,6,18822
IMG_4503.png,6,429,4,7541,279,6,18589
IMG_4504.png,6,407,4,6711,291,6,18762
IMG_4505.png,6,365,5,7844,290,6,17616
IMG_4506.png,6,337,3,6211,287,6,18150
IMG_4507.png,6,347,3,5786,286,6,18373
IMG_4508.png,6,353,3,7074,296,6,18300
IMG_4509.png,6,406,4,7235,311,6,18694
IMG_4510.png,6,417,4,6513,298,6,17979
IMG_4511.png,6,412,4,8571,287,6,17283
IMG_4512.png,6,409,4,7687,295,6,17677
IMG_4513.png,6,383,5,7574,315,6,18637
IMG_4514.png,6,377,3,5301,306,6,17717
IMG_4515.png,6,505,6,11681,381,7,22112
IMG_4516.png,6,517,6,12658,371,6,20933
IMG_4517.png,6,438,4,9444,335,6,18426
IMG_4518.png,6,412,5,9747,399,8,22987
IMG_4519.png,6,652,4,20405,598,6,27201
IMG_4520.png,6,674,5,17882,550,6,24621
IMG_4521.png,6,604,5,17292,542,6,23730
IMG_4522.png,6,623,6,18507,546,7,24677
IMG_4523.png,6,517,4,13580,469,6,23834
IMG_4524.png,6,569,2,17647,501,6,23348
IMG_4525.png,6,560,5,16093,496,6,24305
IMG_4526.png,6,545,6,16240,490,6,23451
IMG_4527.png,6,567,3,12153,413,6,21600
IMG_4528.png,6,535,4,11827,380,6,20005
IMG_4529.png,6,437,2,11087,363,6,20289
IMG_4530.png,6,478,5,11573,309,6,17747
IMG_4531.png,6,469,4,9834,327,6,17354
IMG_4532.png,6,391,4,5278,235,6,14222
IMG_4533.png,6,347,2,3024,236,6,14074
IMG_4534.png,6,330,5,6159,206,6,12580
IMG_4535.png,6,363,2,6047,219,6,13671
IMG_4536.png,6,342,2,4291,221,6,13904
IMG_4537.png,6,487,4,10211,353,6,18530
IMG_4538.png,6,464,2,6221,297,6,14854
IMG_4539.png,6,633,5,13045,522,6,21648
IMG_4540.png,6,597,3,15418,434,6,22496
IMG_4541.png,6,557,4,12545,404,6,21714
IMG_4542.png,6,496,5,8392,287,6,17241
IMG_4543.png,6,568,2,13901,526,6,25272
IMG_4544.png,6,361,4,7152,256,6,14878
IMG_4545.png,6,289,3,3009,180,6,10399
IMG_4546.png,6,269,2,2311,187,6,9840
IMG_4547.png,6,300,4,3737,206,6,10468
IMG_4548.png,6,307,2,2058,236,6,10236
IMG_4549.png,6,317,5,4680,202,6,10116
IMG_4550.png,6,292,3,3894,220,6,11145
IMG_4551.png,6,310,3,3354,199,6,10876
IMG_4552.png,6,466,5,11325,321,6,18840
IMG_4554.png,6,500,5,10401,366,6,18294
IMG_4555.png,6,375,4,8129,305,6,17070
IMG_4556.png,6,452,6,8901,271,6,16855
IMG_4557.png,6,415,5,7714,277,6,14298
IMG_4558.png,6,448,4,7636,281,6,14805
IMG_4559.png,6,437,4,8163,292,6,17037
IMG_4560.png,6,448,4,8285,308,6,17517
IMG_4562.png,6,446,5,9975,323,6,18269
IMG_4563.png,6,473,4,10770,344,7,18948
IMG_4564.png,6,525,3,10470,349,7,19237
IMG_4565.png,6,438,1,11726,371,6,18713
IMG_4566.png,6,382,1,10584,307,7,18504
IMG_4567.png,6,455,3,11125,309,6,18228
IMG_4568.png,6,415,3,7465,314,6,16475
IMG_4569.png,6,438,5,10791,321,6,18557
IMG_4570.png,6,485,4,9055,322,6,19142
IMG_4571.png,7,456,4,9801,325,6,16852
IMG_4572.png,6,531,4,11045,403,6,19750
IMG_4573.png,6,499,5,12403,359,6,18071
IMG_4574.png,6,488,4,12995,386,6,20490
IMG_4575.png,6,453,3,6605,285,6,17250
IMG_4576.png,6,525,4,10103,365,6,21086
IMG_4577.png,6,416,3,7368,272,6,15741
IMG_4578.png,6,428,4,8288,262,5,16616
IMG_4579.png,6,479,3,9651,333,6,16601
IMG_4580.png,6,413,3,8772,348,7,17780
IMG_4581.png,6,381,4,7196,230,6,13666
IMG_4582.png,6,361,3,5619,249,7,13611
IMG_4583.png,6,411,4,9096,264,7,17712
IMG_4584.png,6,414,2,9240,306,8,17546
IMG_4585.png,6,431,3,9097,332,7,20852
IMG_4586.png,6,329,2,5185,209,7,17417
IMG_4587.png,6,401,4,7757,214,8,17028
IMG_4588.png,6,367,3,7248,264,7,15860
IMG_4589.png,6,397,5,8256,266,7,16972
IMG_4590.png,6,357,2,7963,254,6,15045
IMG_4591.png,6,338,2,5223,246,8,16788
IMG_4592.png,6,351,4,6837,237,7,16033
IMG_4593.png,6,371,4,5048,267,7,16245
IMG_4594.png,6,363,5,6368,276,7,15786
IMG_4595.png,6,354,5,5236,239,7,17380
IMG_4596.png,6,364,4,5689,268,7,17217
IMG_4597.png,6,383,4,4886,224,6,13845
IMG_4598.png,6,476,5,8703,308,6,16585
IMG_4599.png,6,315,5,6669,208,6,12500
IMG_4600.png,6,353,5,7156,223,6,14478
IMG_4601.png,6,303,3,3024,175,7,11651
IMG_4602.png,6,334,3,5960,207,8,15970
IMG_4603.png,6,342,3,6145,252,8,16316
IMG_4604.png,6,431,6,10881,328,6,19135
IMG_4605.png,6,397,2,8165,340,8,19821
IMG_4606.png,6,395,5,10679,388,8,20292
IMG_4607.png,6,411,4,11041,406,9,22954
IMG_4608.png,6,395,4,10123,366,7,21385
IMG_4609.png,6,441,4,10579,321,9,20529
IMG_4610.png,6,404,2,8044,305,8,19145
IMG_4611.png,6,471,5,12549,387,8,25077
IMG_4612.png,6,451,6,12231,456,8,22752
IMG_4613.png,6,548,4,12926,421,8,20337
IMG_4614.png,6,492,6,12271,412,8,20531
IMG_4615.png,6,512,4,12220,354,8,22131
IMG_4616.png,6,504,5,10110,315,7,20395
IMG_4617.png,6,550,5,9633,358,7,19455
IMG_4618.png,6,458,2,8837,341,6,19257
IMG_4619.png,6,465,4,10738,413,7,21601
IMG_4620.png,6,537,4,12723,375,8,22197
IMG_4621.png,6,473,4,11326,368,6,22211
IMG_4622.png,6,461,1,11404,319,7,21548
IMG_4623.png,6,545,1,12907,442,8,24187
IMG_4624.png,6,446,2,9893,366,7,21320
IMG_4625.png,6,464,1,9184,343,10,22323
IMG_4626.png,6,304,3,6900,226,7,13900
IMG_4627.png,6,335,2,6131,210,6,16158
IMG_4628.png,5,478,5,11941,423,6,24280
IMG_4629.png,5,457,4,13302,407,6,21430
IMG_4630.png,5,425,4,11683,353,8,21197
IMG_4631.png,5,465,3,10956,407,7,21246
IMG_4632.png,5,428,4,10362,326,6,19843
IMG_4633.png,5,449,3,11879,362,8,23049
IMG_4634.png,5,500,4,11422,349,8,23088
IMG_4635.png,5,382,5,9977,334,8,22178
IMG_4636.png,5,385,3,8218,327,8,22364
IMG_4637.png,5,351,5,11078,363,8,22025
IMG_4638.png,5,423,5,12618,408,8,22763
IMG_4639.png,5,406,4,9151,324,6,22410
IMG_4640.png,5,374,4,8536,335,7,18809
IMG_4641.png,5,369,5,11688,347,7,20335
IMG_4642.png,5,420,5,10840,327,6,20409
IMG_4643.png,5,428,5,9594,303,6,19659
IMG_4644.png,5,389,5,11018,310,6,18599
IMG_4645.png,5,439,5,11696,353,6,21355
IMG_4646.png,5,435,5,12062,340,7,19371
IMG_4647.png,5,415,5,11182,358,7,21824
IMG_4648.png,5,482,5,11790,376,7,21207
IMG_4649.png,5,378,2,7883,270,6,16111
IMG_4650.png,5,390,3,9055,305,7,19324
IMG_4651.png,5,344,3,8395,291,6,20933
IMG_4652.png,5,326,4,8428,308,6,18926
IMG_4653.png,5,358,4,8259,290,6,20154
IMG_4654.png,5,323,4,6762,208,7,15940
IMG_4655.png,5,372,3,7973,284,8,17854
IMG_4657.png,5,367,4,8953,309,9,20968
IMG_4658.png,5,328,4,5548,245,9,18175
IMG_4659.png,5,392,3,9505,367,7,20167
IMG_4660.png,5,398,4,8958,336,6,16910
IMG_4661.png,5,409,4,8987,367,7,19068
IMG_4662.png,5,383,3,8609,340,7,19335
IMG_4663.png,5,296,4,5733,222,9,19262
IMG_4664.png,5,364,3,6682,242,7,19321
IMG_4665.png,5,363,4,7611,263,8,20481
IMG_4666.png,5,295,3,5173,238,7,20946
IMG_4667.png,5,407,4,11250,360,6,20775
IMG_4668.png,5,419,4,11316,371,7,24139
IMG_4669.png,5,367,3,7712,311,8,17785
IMG_4670.png,5,381,4,10328,343,6,19102
IMG_4671.png,5,342,4,9758,314,6,19790
IMG_4672.png,5,395,3,7820,324,6,18523
IMG_4673.png,5,346,3,6753,255,6,17979
IMG_4674.png,5,387,1,9496,288,6,16088
IMG_4675.png,5,422,4,8443,302,7,17860
IMG_4676.png,5,358,2,5815,281,8,17421
IMG_4677.png,5,347,4,8338,272,8,21059
IMG_4678.png,5,370,5,9509,270,6,20055
IMG_4680.png,5,387,5,10297,290,7,20678
IMG_4681.png,5,205,4,3958,120,7,11178
IMG_4682.png,5,423,4,9902,335,8,22386
IMG_4683.png,5,398,3,8561,306,7,22917
IMG_4684.png,5,405,3,8747,299,8,21654
IMG_4685.png,5,330,3,8851,306,8,22698
IMG_4686.png,5,332,4,8545,253,6,19818
IMG_4687.png,5,342,4,8083,251,7,16719
IMG_4688.png,5,261,4,5207,182,6,16587
IMG_4689.png,5,366,2,7072,262,6,21480
IMG_4690.png,5,402,2,8395,300,8,17593
IMG_4691.png,5,416,2,8758,330,9,17179
IMG_4692.png,5,354,1,8071,295,7,17261
IMG_4693.png,5,293,5,6476,267,6,19369
IMG_4694.png,5,352,3,6820,226,7,17883
IMG_4695.png,5,490,4,9514,302,7,18979
IMG_4696.png,5,354,4,8330,250,6,19394
IMG_4697.png,5,338,4,7507,208,6,17542
IMG_4698.png,5,370,4,8374,224,6,16707
IMG_4699.png,5,380,4,8603,254,7,20432
IMG_4700.png,5,402,4,8557,231,7,18404
IMG_4701.png,5,349,3,8023,217,8,17899
IMG_4703.png,5,341,3,7740,259,7,17591
IMG_4704.png,5,476,5,12683,386,7,21859
IMG_4705.png,5,474,4,12107,454,7,22456
IMG_4706.png,5,479,3,12363,485,7,23325
IMG_4707.png,5,436,4,11807,363,8,23695
IMG_4708.png,5,417,4,12994,354,6,21513
IMG_4709.png,5,468,1,15452,458,8,23569
IMG_4710.png,5,477,4,11967,379,9,20808
IMG_4711.png,5,436,4,12718,397,7,22040
IMG_4712.png,5,489,3,12610,393,6,21774
IMG_4713.png,5,408,4,10107,318,7,21291
IMG_4714.png,5,496,5,12245,417,7,21427
IMG_4715.png,5,381,4,9516,300,8,22058
IMG_4716.png,5,449,4,11230,388,5,19454
IMG_4717.png,5,396,3,9048,292,5,15128
IMG_4718.png,5,344,2,6470,252,6,15509
IMG_4719.png,5,365,1,6873,310,6,20631
IMG_4720.png,5,304,3,5702,269,8,20316
IMG_4721.png,5,358,4,7460,286,8,18481
IMG_4722.png,5,387,3,7099,314,5,14809
IMG_4723.png,5,349,3,6613,295,8,18803
IMG_4724.png,5,327,3,6337,290,7,18220
IMG_4725.png,5,335,4,7247,296,6,16106
IMG_4726.png,5,286,4,7196,280,6,18711
IMG_4727.png,5,312,3,5913,255,7,17479
IMG_4728.png,5,320,3,5896,211,8,16529
IMG_4729.png,5,316,3,7209,262,7,18700
IMG_4730.png,5,229,3,4214,189,6,15297
IMG_4731.png,5,216,3,3730,172,7,14718
IMG_4732.png,5,268,4,4839,183,6,15905
IMG_4733.png,5,268,4,4787,170,8,14569
IMG_4734.png,5,239,3,4176,179,7,15491
IMG_4735.png,5,237,5,5711,185,6,16175
IMG_4736.png,5,227,5,5519,170,6,16002
IMG_4737.png,5,272,5,5698,174,7,15978
IMG_4738.png,5,246,5,6010,174,8,17748
IMG_4742.png,5,265,5,6350,197,7,16438
IMG_4745.png,5,246,4,5769,212,6,14642
IMG_4746.png,5,291,2,5494,249,7,16292
IMG_4747.png,5,396,3,10557,394,6,18984
IMG_4748.png,5,433,3,12557,408,5,17653
IMG_4749.png,5,384,4,11415,372,5,16022
IMG_4750.png,5,340,4,10513,339,7,19242
IMG_4751.png,5,329,4,8264,294,7,17351
IMG_4752.png,5,290,3,8190,266,6,15991
IMG_4753.png,5,296,4,6399,215,8,16682
IMG_4755.png,5,227,3,4968,167,7,14668
IMG_4756.png,5,193,2,3707,161,6,14411
IMG_4757.png,5,253,3,5521,215,8,18321
IMG_4758.png,5,307,3,5376,235,7,19996
IMG_4759.png,5,267,3,4509,227,7,20989
IMG_4760.png,5,257,3,5410,196,8,18784
IMG_4761.png,5,295,3,5523,221,6,15116
IMG_4762.png,5,262,3,4551,216,6,13511
IMG_4763.png,5,316,4,5846,227,6,12609
IMG_4764.png,5,296,2,5208,214,6,13317
IMG_4765.png,5,269,3,5606,230,5,11997
IMG_4766.png,5,300,3,6529,236,5,11748
IMG_4767.png,5,315,3,8664,266,5,12173
IMG_4768.png,5,307,3,6814,221,6,12995
IMG_4769.png,5,284,4,6964,234,6,12257
IMG_4770.png,5,303,4,6314,240,7,13631
IMG_4771.png,5,334,4,7413,267,7,14482
IMG_4772.png,5,311,4,6964,268,6,12278
IMG_4773.png,5,206,2,3024,211,6,13494
IMG_4774.png,5,244,3,5146,271,5,13179
IMG_4775.png,5,309,3,6549,253,6,15229
IMG_4776.png,5,312,2,8138,274,5,12899
IMG_4777.png,5,291,2,7918,220,5,12221
IMG_4778.png,5,281,3,7831,220,5,13434
IMG_4779.png,5,258,3,6766,237,4,10994
IMG_4780.png,4,302,3,6346,205,5,14264
IMG_4781.png,4,240,2,6067,224,6,18428
IMG_4782.png,4,234,3,5327,197,5,17969
IMG_4783.png,4,284,3,6317,230,6,18766
IMG_4784.png,4,269,3,5773,216,5,19475
IMG_4785.png,4,265,3,6775,203,6,15888
IMG_4786.png,4,257,3,6585,198,5,19349
IMG_4787.png,4,235,2,5940,211,7,15062
IMG_4788.png,4,262,2,5733,200,8,16832
IMG_4789.png,4,245,2,5604,202,9,18292
IMG_4790.png,4,256,2,5891,223,7,17671
IMG_4791.png,4,253,3,7433,250,6,18759
IMG_4792.png,4,347,4,11923,414,6,20920
IMG_4793.png,4,387,2,8470,327,7,18107
IMG_4794.png,4,295,2,6645,223,5,13604
IMG_4795.png,4,180,2,3742,132,9,13973
IMG_4796.png,4,346,3,9529,362,8,19615
IMG_4797.png,4,223,2,5121,161,6,14355
IMG_4798.png,4,228,3,5289,185,5,14816
IMG_4799.png,4,245,4,6019,188,6,16416
IMG_4800.png,4,253,4,5040,173,7,15108
IMG_4801.png,4,211,4,5542,182,6,13606
IMG_4803.png,4,233,4,5670,185,6,16198
IMG_4804.png,4,277,2,2977,182,6,15807
IMG_4805.png,4,273,3,5617,173,7,18533
IMG_4806.png,4,243,4,6619,179,6,16528
IMG_4807.png,4,239,3,4944,197,7,14745
IMG_4808.png,4,244,4,6110,179,6,16361
IMG_4809.png,4,299,4,8067,247,6,17818
IMG_4810.png,4,304,4,7629,235,5,17007
IMG_4811.png,4,260,4,7107,210,5,14667
IMG_4814.png,4,278,4,8122,263,5,14708
IMG_4815.png,4,244,3,6814,206,6,17068
IMG_4816.png,4,226,3,6372,201,5,15241
IMG_4817.png,4,248,4,7284,215,6,15488
IMG_4819.png,4,241,3,4650,202,7,15038
IMG_4820.png,4,272,4,6379,192,6,14502
IMG_4821.png,4,258,3,6481,192,6,13359
IMG_4822.png,4,312,3,7339,212,7,15005
IMG_4823.png,4,304,3,7771,210,7,14683
IMG_4824.png,4,278,4,8798,224,7,14435
IMG_4825.png,4,287,4,8623,211,5,12157
IMG_4826.png,4,213,4,5399,157,7,16198
IMG_4827.png,4,246,3,7588,229,7,15534
IMG_4828.png,4,329,4,11165,349,5,15627
IMG_4829.png,4,274,3,9291,387,6,19039
IMG_4831.png,4,358,3,8129,252,8,19178
IMG_4832.png,4,205,3,5185,163,6,15062
IMG_4833.png,4,265,3,6535,202,8,16924
IMG_4834.png,4,270,3,8077,270,7,16272
IMG_4835.png,4,276,3,6672,240,5,13931
IMG_4836.png,4,261,3,6167,215,5,14192
IMG_4838.png,4,306,4,9244,306,4,14531
IMG_4839.png,4,296,4,8872,280,4,14025
IMG_4840.png,4,306,4,8221,287,6,16107
IMG_4841.png,4,306,3,7985,300,4,14557
IMG_4842.png,4,299,3,8833,282,5,15989
IMG_4843.png,4,315,2,7378,265,5,15316
IMG_4844.png,4,268,2,5383,216,6,14578
IMG_4845.png,4,284,3,6814,261,5,12353
IMG_4846.png,4,230,2,6108,222,5,12065
IMG_4847.png,4,237,2,4986,215,5,12021
IMG_4848.png,4,192,2,4384,175,5,11260
IMG_4849.png,4,302,3,9099,297,4,15265
IMG_4850.png,4,264,3,5809,198,5,12493
IMG_4851.png,4,237,3,5532,184,6,11626
IMG_4852.png,4,244,3,6318,232,5,11827
IMG_4853.png,4,181,2,3525,152,6,9925
IMG_4854.png,4,187,2,3122,147,6,12223
IMG_4855.png,4,182,3,4288,171,6,12436
IMG_4856.png,4,204,2,3284,161,5,10661
IMG_4857.png,4,179,2,2507,132,5,13784
IMG_4858.png,4,202,2,2532,136,5,13746
IMG_4859.png,4,324,1,6769,301,7,19381
IMG_4860.png,4,308,2,7548,266,8,19846
IMG_4861.png,4,212,2,4607,151,5,14838
IMG_4862.png,4,242,4,6869,170,6,13261
IMG_4863.png,4,225,2,4467,151,5,12364
IMG_4864.png,4,291,3,8456,230,6,17144
IMG_4865.png,4,289,4,9563,279,6,16827
IMG_4866.png,4,328,3,10168,368,5,18466
IMG_4867.png,4,339,3,13335,419,5,20537
IMG_4868.png,4,466,3,13596,520,4,18106
IMG_4869.png,4,467,2,15529,498,5,21726
IMG_4870.png,4,338,1,10200,305,8,21464
IMG_4871.png,4,315,4,9506,299,5,16637
IMG_4872.png,4,283,4,11458,360,6,20229
IMG_4873.png,4,324,3,10881,332,6,18153
IMG_4874.png,4,308,4,10127,283,7,19647
IMG_4875.png,4,233,3,7369,236,8,19645
IMG_4876.png,4,278,4,8981,244,6,19659
IMG_4877.png,4,302,3,8336,319,7,17050
IMG_4878.png,4,226,2,6150,190,5,17391
IMG_4879.png,4,211,2,5092,190,7,16071
IMG_4880.png,4,215,3,5605,171,7,14703
IMG_4881.png,4,227,2,3788,187,6,18545
IMG_4882.png,4,206,3,5367,180,8,16184
IMG_4883.png,4,199,4,5928,201,6,16642
IMG_4884.png,4,191,2,3151,148,7,13516
IMG_4885.png,4,250,4,6793,264,5,15253
IMG_4886.png,4,251,2,5454,232,7,14031
IMG_4887.png,4,198,3,4237,173,5,13519
IMG_4888.png,4,234,3,5692,191,5,15393
IMG_4889.png,4,339,4,13695,469,4,18523
IMG_4890.png,4,326,3,8420,271,5,18154
IMG_4891.png,4,327,3,9143,295,6,18042
IMG_4892.png,4,361,4,12902,349,7,18141
IMG_4893.png,4,269,2,5368,264,7,15454
IMG_4894.png,4,269,3,7978,290,5,14238
IMG_4895.png,4,232,1,2521,181,6,12626
IMG_4896.png,4,251,3,5146,211,5,12439
IMG_4897.png,4,268,3,7337,171,7,16190
IMG_4898.png,4,279,4,9031,311,5,16599
IMG_4899.png,4,273,4,8933,278,7,18090
IMG_4900.png,4,295,3,7279,238,7,16543
IMG_4901.png,4,261,4,6594,209,5,14079
IMG_4902.png,4,276,4,7705,211,5,14623
IMG_4903.png,4,304,4,6984,186,7,19767
IMG_4904.png,4,239,3,3499,186,7,15110
IMG_4905.png,4,315,3,8133,218,6,16606
IMG_4906.png,4,321,3,7263,251,5,15372
IMG_4907.png,4,284,3,10239,259,5,17407
IMG_4908.png,4,275,3,7916,272,6,17134
IMG_4909.png,4,266,2,8723,212,6,17763
IMG_4910.png,4,460,3,15600,450,6,23022
IMG_4911.png,4,403,4,12997,440,6,26180
IMG_4912.png,4,402,3,14777,433,5,24168
IMG_4913.png,4,389,4,15228,455,5,22043
IMG_4914.png,4,401,3,12732,408,5,21227
IMG_4915.png,4,332,4,12410,337,5,22374
IMG_4917.png,4,356,4,12858,418,5,22473
IMG_4918.png,4,348,4,9932,264,5,18702
IMG_4919.png,4,278,3,8736,289,5,19081
IMG_4920.png,3,147,2,2876,144,4,14167
IMG_4921.png,3,263,3,11089,381,4,16707
IMG_4922.png,3,186,3,5922,237,4,14240
IMG_4923.png,3,199,3,6762,216,4,12887
IMG_4924.png,3,145,2,4062,188,5,13914
IMG_4925.png,3,156,2,4086,190,4,14798
IMG_4926.png,3,152,2,3927,178,5,14674
IMG_4927.png,3,171,3,5367,214,6,16181
IMG_4928.png,3,131,1,1928,145,7,17023
IMG_4929.png,3,144,2,2276,130,5,11886
IMG_4930.png,3,206,2,6648,253,4,14792
IMG_4931.png,3,198,3,7261,219,4,14242
IMG_4932.png,3,201,3,7015,217,4,12507
IMG_4933.png,3,177,3,6727,206,4,12017
IMG_4934.png,3,181,3,6562,231,4,12082
IMG_4935.png,3,183,3,6307,237,6,14898
IMG_4936.png,3,197,3,7041,234,5,16923
IMG_4938.png,3,234,3,7573,249,5,16298
IMG_4939.png,3,209,1,6361,208,4,12379
IMG_4941.png,3,197,2,6588,215,4,12857
IMG_4942.png,3,156,2,6591,203,5,10553
IMG_4943.png,3,171,3,5182,168,4,13968
IMG_4944.png,3,136,3,5745,156,3,10211
IMG_4945.png,3,192,3,7082,228,6,13692
IMG_4946.png,3,171,2,4467,186,5,14972
IMG_4947.png,2,200,2,9300,311,4,16784
IMG_4948.png,2,136,2,4928,190,4,16679
IMG_4949.png,2,116,2,2971,125,5,13197
IMG_4950.png,2,105,2,4134,143,5,12491
IMG_4951.png,2,224,2,9912,412,3,16167
IMG_4952.png,2,304,2,12932,410,3,18085
IMG_4953.png,2,197,2,9140,344,5,17571
IMG_4954.png,2,77,1,1682,87,3,11045
IMG_4955.png,2,56,1,1206,58,5,12501
IMG_4956.png,2,179,2,8887,336,4,14420
IMG_4957.png,2,152,2,7541,271,4,18388
IMG_4958.png,2,172,2,7225,264,5,14878
IMG_4959.png,2,143,2,5662,178,6,14808
IMG_4960.png,2,145,2,6332,187,5,16174
IMG_4961.png,2,151,2,6271,184,3,23858
IMG_4962.png,2,109,2,5506,184,5,15265
IMG_4963.png,2,133,2,6297,221,4,15028
IMG_4964.png,2,171,2,9602,347,6,16615
IMG_4965.png,2,132,2,9512,307,7,17034
IMG_4966.png,2,175,2,7607,308,6,13370
IMG_4967.png,2,91,1,2396,105,10,17696
IMG_4968.png,2,183,2,7701,301,4,12367
IMG_4969.png,2,197,3,8464,327,6,14727
IMG_4970.png,2,154,2,7446,286,4,17782
IMG_4971.png,2,152,2,6491,294,3,11436
IMG_4972.png,2,167,2,5030,206,4,10604
IMG_4973.png,2,112,1,4323,173,3,10575
IMG_4974.png,2,128,1,5555,216,6,21032
IMG_4975.png,2,159,2,7910,235,4,14095
IMG_4976.png,2,175,2,8512,262,4,14163
IMG_4977.png,2,168,2,6967,222,4,12503
IMG_4978.png,2,113,2,4153,129,6,16999
IMG_4979.png,2,166,2,6657,240,4,11056
IMG_4980.png,2,271,2,12269,465,3,17425
IMG_4981.png,2,211,2,7784,302,3,11611
IMG_4982.png,2,96,1,2099,85,4,12506
IMG_4983.png,2,107,2,2299,82,6,12600
IMG_4984.png,2,81,1,2031,82,4,13708
IMG_4985.png,2,106,2,2088,71,7,14897
IMG_4986.png,2,88,2,2289,86,4,9440
IMG_4987.png,2,75,2,2194,76,4,14581
IMG_4988.png,2,88,2,2126,72,7,14030
IMG_4989.png,2,104,2,1922,86,5,11555
IMG_4990.png,2,152,1,4509,154,5,12160
IMG_4991.png,2,128,2,4576,123,5,14914
IMG_4992.png,2,164,2,5735,115,7,15855
IMG_4994.png,2,346,3,12317,369,5,24330
IMG_4995.png,2,315,2,7195,344,3,17708
IMG_4996.png,2,202,2,6929,222,5,17975
IMG_4997.png,2,150,1,5006,190,5,14610
IMG_4998.png,2,142,1,7994,216,3,15791
IMG_4999.png,2,159,2,6411,238,3,14924
